datetime,region,respiratory_illness_cases,hospital_admissions
2021-07-29 04:00:00,Dubai,75,10
2020-04-06 08:00:00,Dubai,61,42
2020-07-25 06:00:00,Sharjah,25,22
2020-01-22 17:00:00,Abu Dhabi,61,3
2020-01-28 16:00:00,Dubai,22,47
2020-09-06 15:00:00,Dubai,79,3
2021-09-19 04:00:00,Sharjah,82,5
2023-05-15 14:00:00,Dubai,40,5
2023-05-06 03:00:00,Dubai,10,27
2023-03-19 17:00:00,Ajman,40,16
2020-06-14 03:00:00,Abu Dhabi,58,46
2023-03-31 06:00:00,Abu Dhabi,87,41
2021-03-01 01:00:00,Ajman,33,9
2022-08-18 07:00:00,Dubai,89,29
2022-06-16 03:00:00,Sharjah,30,43
2023-02-14 04:00:00,Abu Dhabi,65,49
2022-07-30 13:00:00,Fujairah,0,23
2021-12-10 20:00:00,Sharjah,50,33
2021-06-16 22:00:00,Abu Dhabi,79,39
2020-07-15 02:00:00,Ajman,66,0
2021-06-11 10:00:00,Sharjah,47,24
2020-12-07 02:00:00,Abu Dhabi,71,18
2020-02-09 15:00:00,Abu Dhabi,33,8
2020-06-06 05:00:00,Ajman,72,12
2022-10-20 13:00:00,Abu Dhabi,19,10
2022-09-15 04:00:00,Ajman,31,21
2022-08-07 18:00:00,Fujairah,17,42
2022-11-07 01:00:00,Dubai,80,31
2022-07-19 17:00:00,Dubai,45,17
2021-10-26 15:00:00,Fujairah,60,14
2021-03-28 21:00:00,Abu Dhabi,36,20
2020-03-30 15:00:00,Ajman,7,3
2020-12-05 08:00:00,Abu Dhabi,50,1
2020-01-09 12:00:00,Ajman,95,14
2020-10-05 11:00:00,Dubai,4,37
2022-08-03 18:00:00,Dubai,64,36
2020-06-10 19:00:00,Abu Dhabi,90,43
2022-02-20 14:00:00,Sharjah,24,5
2022-02-11 01:00:00,Abu Dhabi,56,29
2022-11-25 14:00:00,Abu Dhabi,89,34
2020-09-26 08:00:00,Fujairah,92,3
2020-07-11 07:00:00,Sharjah,8,7
2020-06-20 04:00:00,Ajman,76,43
2022-06-26 04:00:00,Ajman,80,43
2022-06-24 17:00:00,Abu Dhabi,19,42
2020-02-18 03:00:00,Fujairah,36,0
2023-05-18 18:00:00,Abu Dhabi,24,30
2023-04-09 03:00:00,Dubai,24,29
2023-05-11 21:00:00,Dubai,91,32
2020-09-24 23:00:00,Sharjah,29,47
2021-03-24 17:00:00,Dubai,94,46
2022-01-17 13:00:00,Abu Dhabi,10,36
2020-09-25 20:00:00,Dubai,52,1
2020-04-21 01:00:00,Fujairah,14,48
2020-10-21 11:00:00,Sharjah,5,17
2022-01-31 09:00:00,Fujairah,14,33
2021-02-06 19:00:00,Dubai,20,31
2021-12-29 21:00:00,Sharjah,45,32
2020-10-16 00:00:00,Fujairah,93,20
2022-07-05 23:00:00,Dubai,61,36
2022-02-23 20:00:00,Dubai,94,9
2020-12-26 10:00:00,Sharjah,71,27
2021-10-24 15:00:00,Sharjah,91,49
2021-06-07 03:00:00,Fujairah,47,8
2023-02-01 18:00:00,Sharjah,99,19
2020-09-29 13:00:00,Dubai,52,3
2020-05-13 21:00:00,Abu Dhabi,23,4
2022-03-27 02:00:00,Fujairah,46,3
2023-01-12 17:00:00,Dubai,14,48
2022-02-17 23:00:00,Fujairah,2,44
2021-02-07 20:00:00,Abu Dhabi,40,41
2022-03-28 13:00:00,Fujairah,5,48
2021-01-28 03:00:00,Abu Dhabi,23,31
2023-04-06 00:00:00,Dubai,26,1
2020-06-03 02:00:00,Ajman,66,15
2023-05-20 15:00:00,Fujairah,67,23
2021-11-10 08:00:00,Sharjah,84,8
2021-01-29 07:00:00,Ajman,59,27
2021-04-10 12:00:00,Dubai,75,17
2023-01-17 10:00:00,Fujairah,31,48
2023-04-25 19:00:00,Ajman,47,15
2022-09-22 00:00:00,Ajman,87,12
2021-07-03 07:00:00,Ajman,9,38
2020-05-03 12:00:00,Dubai,38,36
2021-04-07 07:00:00,Ajman,69,25
2020-11-24 15:00:00,Abu Dhabi,18,7
2021-12-17 23:00:00,Ajman,96,41
2021-01-03 09:00:00,Sharjah,7,45
2020-10-15 03:00:00,Sharjah,55,9
2023-01-19 04:00:00,Dubai,57,42
2020-09-09 17:00:00,Sharjah,16,17
2022-10-16 00:00:00,Dubai,60,17
2021-03-23 10:00:00,Fujairah,64,1
2020-03-05 04:00:00,Ajman,24,23
2022-02-18 13:00:00,Ajman,13,39
2021-01-26 02:00:00,Dubai,79,30
2020-07-16 22:00:00,Fujairah,44,20
2021-05-17 04:00:00,Ajman,28,36
2020-02-16 09:00:00,Ajman,18,44
2021-06-11 22:00:00,Dubai,18,44
2023-05-24 08:00:00,Fujairah,50,12
2021-02-18 13:00:00,Ajman,0,2
2021-07-28 17:00:00,Abu Dhabi,27,16
2023-05-08 15:00:00,Fujairah,51,34
2020-09-07 20:00:00,Sharjah,66,41
2021-09-21 02:00:00,Fujairah,46,47
2020-12-06 17:00:00,Dubai,28,44
2021-10-04 06:00:00,Ajman,32,8
2022-12-26 11:00:00,Sharjah,24,41
2022-12-28 18:00:00,Dubai,69,6
2021-03-05 10:00:00,Fujairah,74,40
2022-02-04 12:00:00,Dubai,0,1
2020-04-15 05:00:00,Ajman,82,34
2021-09-15 22:00:00,Fujairah,42,4
2023-05-05 23:00:00,Abu Dhabi,33,25
2020-05-11 20:00:00,Fujairah,26,18
2022-07-30 00:00:00,Fujairah,52,13
2021-11-24 23:00:00,Ajman,85,16
2023-05-26 12:00:00,Fujairah,27,43
2020-07-30 12:00:00,Sharjah,9,22
2020-07-07 08:00:00,Fujairah,72,46
2021-06-12 09:00:00,Ajman,48,20
2021-07-09 02:00:00,Abu Dhabi,48,33
2021-04-12 18:00:00,Abu Dhabi,35,23
2021-10-23 05:00:00,Dubai,10,12
2022-02-17 11:00:00,Sharjah,76,25
2022-07-30 05:00:00,Fujairah,2,6
2023-01-17 04:00:00,Ajman,61,36
2020-08-30 01:00:00,Fujairah,85,48
2020-01-05 01:00:00,Sharjah,79,29
2022-10-29 23:00:00,Abu Dhabi,59,45
2022-07-03 17:00:00,Dubai,80,2
2020-05-09 17:00:00,Fujairah,53,35
2022-10-27 05:00:00,Ajman,62,46
2022-02-17 07:00:00,Sharjah,84,45
2020-01-24 19:00:00,Sharjah,95,46
2020-09-16 16:00:00,Dubai,19,7
2023-03-24 21:00:00,Dubai,62,45
2021-09-12 08:00:00,Fujairah,57,16
2020-12-22 16:00:00,Ajman,30,10
2021-08-23 06:00:00,Ajman,84,43
2022-08-08 01:00:00,Ajman,92,26
2020-08-07 22:00:00,Ajman,27,7
2021-12-19 02:00:00,Abu Dhabi,40,5
2022-07-01 11:00:00,Sharjah,88,8
2022-05-17 04:00:00,Ajman,16,46
2022-12-08 16:00:00,Dubai,68,33
2020-11-04 07:00:00,Ajman,28,10
2020-02-12 21:00:00,Ajman,44,16
2022-05-26 01:00:00,Sharjah,25,13
2021-11-19 23:00:00,Ajman,11,3
2021-02-14 00:00:00,Dubai,8,47
2020-11-24 08:00:00,Dubai,30,0
2020-08-04 01:00:00,Dubai,97,48
2021-06-19 15:00:00,Ajman,18,40
2023-04-23 06:00:00,Abu Dhabi,76,39
2021-10-21 00:00:00,Ajman,49,20
2022-07-02 22:00:00,Ajman,72,2
2021-06-16 21:00:00,Sharjah,82,5
2020-05-22 09:00:00,Dubai,71,34
2023-05-29 15:00:00,Dubai,34,10
2022-12-05 16:00:00,Abu Dhabi,97,6
2023-05-25 19:00:00,Abu Dhabi,30,19
2020-06-20 02:00:00,Ajman,50,23
2021-12-26 03:00:00,Sharjah,76,26
2022-05-13 16:00:00,Dubai,10,25
2022-04-14 02:00:00,Abu Dhabi,12,27
2023-03-23 15:00:00,Fujairah,73,21
2023-04-24 21:00:00,Fujairah,89,49
2020-07-03 02:00:00,Dubai,84,17
2021-01-15 03:00:00,Ajman,66,16
2023-04-26 08:00:00,Ajman,29,20
2020-01-18 17:00:00,Fujairah,50,31
2020-08-26 01:00:00,Ajman,9,32
2020-08-13 03:00:00,Abu Dhabi,40,19
2021-10-08 03:00:00,Dubai,41,47
2023-04-14 11:00:00,Dubai,91,1
2022-04-19 12:00:00,Abu Dhabi,84,42
2021-05-08 23:00:00,Sharjah,42,21
2020-06-27 17:00:00,Ajman,68,49
2023-03-23 09:00:00,Fujairah,17,5
2021-12-08 12:00:00,Fujairah,22,7
2022-07-16 00:00:00,Fujairah,10,23
2023-01-16 21:00:00,Abu Dhabi,18,36
2022-11-13 14:00:00,Abu Dhabi,71,16
2023-01-10 03:00:00,Dubai,55,33
2022-07-17 04:00:00,Fujairah,43,19
2023-06-03 10:00:00,Ajman,52,23
2020-02-28 21:00:00,Sharjah,18,11
2023-02-27 02:00:00,Sharjah,12,16
2023-02-18 20:00:00,Ajman,64,26
2020-07-19 23:00:00,Fujairah,46,4
2020-09-20 19:00:00,Dubai,13,23
2020-11-12 18:00:00,Dubai,87,27
2020-03-29 23:00:00,Abu Dhabi,61,24
2020-12-31 22:00:00,Abu Dhabi,24,2
2023-05-01 20:00:00,Sharjah,16,17
2022-04-26 19:00:00,Dubai,74,2
2022-08-26 10:00:00,Abu Dhabi,54,15
2022-04-03 01:00:00,Sharjah,86,21
2021-03-19 16:00:00,Fujairah,49,46
2020-10-12 12:00:00,Abu Dhabi,24,38
2020-08-30 19:00:00,Ajman,94,35
2021-02-18 13:00:00,Dubai,41,41
2022-04-22 10:00:00,Abu Dhabi,5,36
2021-03-18 13:00:00,Abu Dhabi,71,46
2023-05-20 04:00:00,Dubai,60,24
2020-11-24 03:00:00,Ajman,20,30
2020-07-04 10:00:00,Abu Dhabi,7,30
2022-08-28 06:00:00,Abu Dhabi,8,41
2022-08-09 18:00:00,Abu Dhabi,34,28
2022-11-12 04:00:00,Ajman,98,37
2021-11-03 04:00:00,Sharjah,28,20
2021-08-24 10:00:00,Abu Dhabi,56,37
2022-04-14 03:00:00,Fujairah,6,26
2022-07-02 09:00:00,Fujairah,90,43
2022-08-04 07:00:00,Sharjah,28,44
2021-07-13 22:00:00,Fujairah,98,43
2021-01-01 07:00:00,Fujairah,37,3
2020-07-07 14:00:00,Fujairah,53,32
2020-07-11 02:00:00,Fujairah,9,20
2021-01-19 05:00:00,Ajman,62,13
2022-10-08 04:00:00,Ajman,65,33
2023-01-22 15:00:00,Ajman,77,3
2021-09-16 12:00:00,Abu Dhabi,77,23
2022-11-13 08:00:00,Ajman,40,24
2020-06-06 05:00:00,Sharjah,94,11
2021-07-31 15:00:00,Abu Dhabi,91,12
2022-04-05 02:00:00,Abu Dhabi,79,4
2021-09-06 02:00:00,Sharjah,7,20
2021-01-10 02:00:00,Abu Dhabi,60,47
2021-04-09 23:00:00,Sharjah,14,31
2021-06-10 13:00:00,Sharjah,83,6
2022-07-03 03:00:00,Dubai,98,27
2022-08-03 01:00:00,Abu Dhabi,67,25
2021-09-28 22:00:00,Dubai,42,15
2022-10-23 18:00:00,Fujairah,23,35
2022-08-06 16:00:00,Abu Dhabi,63,46
2020-04-04 00:00:00,Sharjah,2,24
2022-05-11 10:00:00,Abu Dhabi,0,42
2021-07-03 12:00:00,Dubai,37,16
2021-06-14 13:00:00,Dubai,27,23
2020-09-08 11:00:00,Abu Dhabi,88,14
2021-05-20 16:00:00,Sharjah,89,36
2022-12-03 22:00:00,Abu Dhabi,14,43
2022-07-18 18:00:00,Fujairah,62,34
2022-02-16 23:00:00,Abu Dhabi,38,38
2022-04-29 01:00:00,Sharjah,71,45
2021-10-07 19:00:00,Dubai,10,49
2022-03-08 02:00:00,Dubai,16,48
2020-07-26 03:00:00,Fujairah,18,31
2021-07-10 07:00:00,Dubai,10,15
2023-03-06 19:00:00,Ajman,4,22
2022-01-14 21:00:00,Fujairah,53,33
2023-04-21 19:00:00,Dubai,74,48
2021-12-12 14:00:00,Sharjah,34,43
2021-03-29 08:00:00,Sharjah,98,44
2022-12-04 08:00:00,Ajman,5,11
2021-02-09 16:00:00,Ajman,31,49
2022-07-10 08:00:00,Ajman,99,23
2021-11-20 06:00:00,Abu Dhabi,70,33
2020-08-21 11:00:00,Dubai,33,14
2020-08-24 22:00:00,Sharjah,76,43
2022-12-04 15:00:00,Sharjah,9,13
2020-10-11 01:00:00,Sharjah,72,9
2022-11-30 13:00:00,Abu Dhabi,48,11
2020-10-28 07:00:00,Fujairah,32,47
2023-05-01 03:00:00,Sharjah,58,26
2022-02-03 03:00:00,Dubai,9,27
2023-05-03 17:00:00,Fujairah,60,41
2022-12-29 03:00:00,Abu Dhabi,29,15
2020-06-18 04:00:00,Abu Dhabi,80,29
2023-05-04 10:00:00,Abu Dhabi,30,46
2022-07-18 00:00:00,Sharjah,11,12
2022-08-07 02:00:00,Abu Dhabi,17,48
2022-08-11 07:00:00,Abu Dhabi,87,31
2020-10-17 15:00:00,Fujairah,63,2
2022-03-28 11:00:00,Sharjah,79,40
2022-09-28 21:00:00,Abu Dhabi,13,20
2021-07-23 11:00:00,Abu Dhabi,91,29
2020-04-27 12:00:00,Ajman,83,24
2021-03-29 10:00:00,Abu Dhabi,70,33
2023-02-11 15:00:00,Fujairah,44,33
2022-06-29 12:00:00,Dubai,92,26
2021-12-17 21:00:00,Ajman,87,12
2020-01-04 23:00:00,Sharjah,53,29
2021-02-18 11:00:00,Ajman,70,3
2020-12-14 07:00:00,Sharjah,7,0
2021-01-19 00:00:00,Dubai,86,4
2020-07-05 01:00:00,Sharjah,40,23
2023-05-30 04:00:00,Dubai,82,19
2023-01-10 02:00:00,Dubai,53,49
2022-04-04 09:00:00,Sharjah,46,9
2021-01-02 22:00:00,Abu Dhabi,8,23
2021-02-27 01:00:00,Ajman,22,35
2020-09-23 07:00:00,Abu Dhabi,55,34
2021-06-08 06:00:00,Dubai,77,24
2021-01-10 18:00:00,Fujairah,71,1
2022-10-24 14:00:00,Sharjah,48,2
2020-11-07 19:00:00,Abu Dhabi,54,6
2020-11-14 20:00:00,Ajman,20,33
2021-04-26 03:00:00,Dubai,63,5
2021-08-16 05:00:00,Fujairah,40,26
2021-03-16 04:00:00,Sharjah,93,16
2022-09-01 01:00:00,Dubai,7,22
2020-02-10 02:00:00,Ajman,65,12
2022-02-17 07:00:00,Sharjah,42,23
2022-01-26 23:00:00,Dubai,84,25
2020-10-19 22:00:00,Sharjah,82,4
2021-04-22 04:00:00,Ajman,42,37
2020-02-03 17:00:00,Sharjah,10,13
2022-12-08 10:00:00,Dubai,67,30
2020-09-21 08:00:00,Fujairah,42,4
2022-10-27 05:00:00,Dubai,30,1
2021-02-21 17:00:00,Fujairah,26,9
2021-01-09 02:00:00,Ajman,66,46
2022-01-05 10:00:00,Ajman,19,24
2020-12-24 08:00:00,Dubai,51,15
2022-07-03 06:00:00,Abu Dhabi,6,23
2022-08-10 15:00:00,Abu Dhabi,66,23
2022-10-06 07:00:00,Ajman,89,12
2022-01-01 15:00:00,Fujairah,38,6
2022-11-27 01:00:00,Abu Dhabi,93,39
2021-06-10 06:00:00,Dubai,67,38
2021-10-11 20:00:00,Dubai,12,11
2021-12-05 04:00:00,Ajman,56,27
2020-08-25 17:00:00,Dubai,10,0
2021-09-24 03:00:00,Dubai,34,37
2022-05-10 10:00:00,Abu Dhabi,55,47
2022-06-12 12:00:00,Dubai,79,2
2023-04-13 10:00:00,Dubai,92,12
2020-12-12 04:00:00,Fujairah,41,9
2022-10-08 13:00:00,Abu Dhabi,63,29
2023-05-21 14:00:00,Ajman,36,48
2020-08-17 13:00:00,Abu Dhabi,31,33
2022-10-03 10:00:00,Abu Dhabi,27,9
2020-11-29 15:00:00,Sharjah,57,5
2023-03-17 15:00:00,Fujairah,27,12
2020-03-10 05:00:00,Fujairah,16,2
2021-03-21 11:00:00,Dubai,1,28
2020-12-27 23:00:00,Ajman,46,45
2023-05-12 01:00:00,Ajman,13,6
2022-01-30 15:00:00,Ajman,38,29
2021-04-18 16:00:00,Abu Dhabi,61,31
2021-05-21 23:00:00,Sharjah,75,24
2022-10-25 17:00:00,Ajman,72,14
2021-04-22 21:00:00,Dubai,13,44
2022-04-22 21:00:00,Ajman,35,13
2020-09-07 08:00:00,Abu Dhabi,54,27
2022-10-08 15:00:00,Abu Dhabi,63,14
2020-03-06 12:00:00,Abu Dhabi,16,9
2022-07-03 20:00:00,Ajman,35,46
2023-02-14 06:00:00,Fujairah,69,9
2023-05-13 14:00:00,Dubai,33,29
2021-01-07 03:00:00,Sharjah,87,38
2020-05-28 10:00:00,Ajman,48,48
2021-04-01 15:00:00,Fujairah,43,17
2020-08-16 05:00:00,Dubai,14,19
2022-04-16 07:00:00,Ajman,35,46
2023-05-12 01:00:00,Ajman,58,13
2022-02-14 05:00:00,Dubai,80,2
2021-10-06 17:00:00,Sharjah,90,47
2020-08-26 23:00:00,Ajman,23,32
2020-03-08 08:00:00,Abu Dhabi,78,48
2022-12-30 22:00:00,Abu Dhabi,44,42
2022-12-27 09:00:00,Sharjah,77,13
2022-10-14 16:00:00,Ajman,17,0
2021-10-15 01:00:00,Fujairah,23,28
2020-01-03 14:00:00,Abu Dhabi,44,28
2020-07-03 22:00:00,Fujairah,21,35
2022-08-28 13:00:00,Dubai,41,42
2021-05-21 14:00:00,Sharjah,83,29
2020-01-17 01:00:00,Dubai,12,17
2021-04-20 03:00:00,Abu Dhabi,53,42
2023-04-08 13:00:00,Fujairah,50,5
2021-11-19 01:00:00,Dubai,67,34
2021-11-18 18:00:00,Abu Dhabi,36,32
2023-03-29 16:00:00,Fujairah,1,1
2022-04-05 12:00:00,Dubai,43,37
2022-02-15 19:00:00,Sharjah,4,44
2022-12-06 19:00:00,Abu Dhabi,66,33
2023-01-03 02:00:00,Dubai,24,3
2021-01-09 06:00:00,Fujairah,59,32
2022-08-23 14:00:00,Dubai,23,28
2020-11-08 12:00:00,Fujairah,78,48
2020-02-24 22:00:00,Sharjah,23,5
2022-05-11 01:00:00,Abu Dhabi,38,1
2022-04-27 08:00:00,Ajman,12,36
2022-06-06 05:00:00,Ajman,8,11
2021-03-20 23:00:00,Sharjah,61,49
2020-05-04 16:00:00,Dubai,18,20
2020-10-07 07:00:00,Sharjah,11,0
2022-02-20 19:00:00,Abu Dhabi,51,6
2020-08-30 09:00:00,Dubai,22,20
2020-04-21 21:00:00,Ajman,87,21
2021-12-05 10:00:00,Dubai,89,8
2020-05-27 02:00:00,Fujairah,58,45
2022-09-25 15:00:00,Ajman,24,23
2021-04-08 20:00:00,Abu Dhabi,25,18
2021-11-15 03:00:00,Abu Dhabi,93,34
2020-11-23 06:00:00,Ajman,43,30
2023-03-06 14:00:00,Abu Dhabi,93,0
2021-09-17 09:00:00,Ajman,15,15
2022-01-01 21:00:00,Dubai,56,4
2022-01-04 04:00:00,Fujairah,65,17
2020-11-01 17:00:00,Abu Dhabi,37,41
2021-01-04 08:00:00,Ajman,71,43
2022-12-24 11:00:00,Fujairah,35,19
2021-06-29 13:00:00,Fujairah,13,41
2022-04-23 15:00:00,Fujairah,25,7
2020-11-29 22:00:00,Dubai,7,22
2023-01-11 08:00:00,Dubai,6,39
2020-09-29 17:00:00,Abu Dhabi,90,1
2022-06-20 04:00:00,Fujairah,80,22
2022-01-20 13:00:00,Sharjah,14,13
2020-09-20 13:00:00,Dubai,85,41
2020-12-08 02:00:00,Fujairah,39,2
2022-05-31 12:00:00,Ajman,40,49
2022-09-16 16:00:00,Ajman,35,5
2022-07-18 19:00:00,Dubai,59,37
2021-01-03 22:00:00,Fujairah,0,24
2022-08-15 22:00:00,Sharjah,56,25
2021-05-07 12:00:00,Fujairah,48,44
2020-03-24 01:00:00,Abu Dhabi,16,11
2023-01-25 21:00:00,Ajman,90,13
2022-10-04 14:00:00,Sharjah,34,48
2020-11-23 11:00:00,Sharjah,89,13
2020-08-21 09:00:00,Dubai,44,47
2021-02-19 13:00:00,Abu Dhabi,45,12
2020-11-30 14:00:00,Ajman,9,17
2022-11-15 07:00:00,Sharjah,55,16
2021-02-20 18:00:00,Ajman,40,12
2020-12-17 18:00:00,Dubai,82,11
2021-01-27 22:00:00,Fujairah,22,4
2020-10-02 10:00:00,Ajman,28,41
2022-06-28 10:00:00,Sharjah,49,49
2021-03-15 08:00:00,Sharjah,70,3
2020-05-27 01:00:00,Abu Dhabi,56,1
2021-11-13 20:00:00,Ajman,11,37
2020-02-08 13:00:00,Abu Dhabi,16,32
2023-03-12 20:00:00,Sharjah,46,16
2023-03-12 14:00:00,Dubai,17,12
2022-10-16 21:00:00,Fujairah,54,30
2020-09-06 22:00:00,Abu Dhabi,13,45
2020-01-31 13:00:00,Ajman,95,5
2023-04-27 21:00:00,Ajman,65,15
2022-09-26 22:00:00,Ajman,73,43
2021-01-05 11:00:00,Sharjah,69,17
2021-03-20 20:00:00,Dubai,31,16
2023-05-28 00:00:00,Ajman,62,29
2022-06-21 01:00:00,Fujairah,92,48
2022-10-23 22:00:00,Fujairah,79,49
2020-10-28 13:00:00,Ajman,19,5
2022-12-12 08:00:00,Dubai,14,19
2021-02-07 20:00:00,Fujairah,45,14
2021-06-20 10:00:00,Abu Dhabi,24,45
2021-05-01 21:00:00,Dubai,72,13
2021-04-04 13:00:00,Abu Dhabi,7,37
2022-03-12 16:00:00,Sharjah,84,8
2022-07-21 06:00:00,Ajman,82,45
2020-09-14 10:00:00,Sharjah,21,9
2020-12-14 13:00:00,Ajman,13,17
2023-04-30 05:00:00,Ajman,11,14
2023-01-11 09:00:00,Abu Dhabi,76,10
2021-06-08 23:00:00,Fujairah,68,12
2022-06-14 10:00:00,Fujairah,74,42
2021-06-27 09:00:00,Ajman,8,36
2022-03-10 16:00:00,Abu Dhabi,44,35
2023-03-05 23:00:00,Ajman,94,18
2023-05-06 12:00:00,Ajman,16,34
2020-07-23 03:00:00,Dubai,43,11
2021-11-12 21:00:00,Dubai,93,40
2021-11-15 07:00:00,Dubai,34,14
2020-12-11 20:00:00,Abu Dhabi,62,9
2021-12-13 13:00:00,Ajman,35,39
2021-09-22 02:00:00,Abu Dhabi,90,12
2023-04-26 05:00:00,Abu Dhabi,47,29
2021-01-18 21:00:00,Ajman,91,35
2023-01-15 16:00:00,Fujairah,5,18
2021-08-04 12:00:00,Abu Dhabi,83,42
2022-08-31 04:00:00,Abu Dhabi,88,4
2023-02-03 06:00:00,Fujairah,72,2
2022-12-05 08:00:00,Dubai,64,0
2021-08-01 14:00:00,Sharjah,76,7
2021-02-04 02:00:00,Dubai,61,23
2022-10-03 14:00:00,Dubai,26,7
2020-08-11 20:00:00,Dubai,27,34
2020-12-25 02:00:00,Ajman,8,12
2020-01-02 08:00:00,Abu Dhabi,84,44
2023-05-17 14:00:00,Dubai,74,12
2021-10-31 20:00:00,Abu Dhabi,3,41
2023-02-27 15:00:00,Ajman,32,2
2021-06-17 17:00:00,Ajman,78,19
2021-08-05 00:00:00,Fujairah,62,32
2021-01-28 00:00:00,Abu Dhabi,83,3
2020-10-08 06:00:00,Ajman,85,49
2021-05-31 06:00:00,Fujairah,34,16
2021-08-25 20:00:00,Ajman,94,21
2022-12-02 23:00:00,Sharjah,63,15
2022-11-19 02:00:00,Dubai,33,23
2020-11-08 11:00:00,Dubai,88,17
2022-07-30 02:00:00,Sharjah,60,31
2023-02-03 21:00:00,Abu Dhabi,78,47
2021-07-18 21:00:00,Abu Dhabi,76,43
2020-08-21 22:00:00,Ajman,60,42
2022-04-17 09:00:00,Abu Dhabi,62,45
2020-11-15 02:00:00,Abu Dhabi,39,49
2021-03-08 02:00:00,Dubai,36,3
2021-12-11 01:00:00,Sharjah,79,45
2020-04-20 05:00:00,Fujairah,66,3
2022-04-07 13:00:00,Sharjah,44,44
2021-04-13 00:00:00,Ajman,47,23
2023-01-03 09:00:00,Fujairah,7,41
2022-02-23 03:00:00,Fujairah,31,34
2022-04-03 20:00:00,Sharjah,17,31
2022-06-29 20:00:00,Fujairah,26,12
2021-05-02 03:00:00,Sharjah,37,21
2022-06-18 01:00:00,Abu Dhabi,69,29
2021-10-01 14:00:00,Sharjah,35,30
2020-10-22 17:00:00,Fujairah,7,1
2022-06-28 17:00:00,Sharjah,7,28
2023-02-10 01:00:00,Abu Dhabi,48,21
2021-06-09 02:00:00,Abu Dhabi,21,30
2022-10-03 03:00:00,Sharjah,94,25
2020-06-25 19:00:00,Sharjah,50,1
2021-04-22 18:00:00,Fujairah,1,28
2020-11-21 19:00:00,Abu Dhabi,14,5
2021-01-03 15:00:00,Dubai,24,47
2021-10-17 14:00:00,Dubai,43,30
2022-07-13 04:00:00,Sharjah,82,35
2020-10-23 09:00:00,Fujairah,17,14
2020-08-10 15:00:00,Abu Dhabi,16,41
2023-03-10 09:00:00,Abu Dhabi,39,34
2023-01-31 15:00:00,Sharjah,69,43
2020-12-09 21:00:00,Fujairah,87,6
2023-02-27 06:00:00,Ajman,35,26
2023-05-20 18:00:00,Sharjah,56,48
2020-10-28 10:00:00,Abu Dhabi,63,31
2020-03-25 18:00:00,Ajman,46,5
2023-01-11 12:00:00,Ajman,88,47
2020-10-28 03:00:00,Ajman,92,8
2022-05-03 12:00:00,Sharjah,41,11
2020-12-26 17:00:00,Dubai,57,49
2022-02-06 01:00:00,Dubai,50,4
2021-06-05 11:00:00,Sharjah,29,31
2022-02-26 12:00:00,Fujairah,63,12
2020-12-07 03:00:00,Ajman,35,19
2022-06-22 18:00:00,Sharjah,99,10
2021-06-16 22:00:00,Sharjah,82,6
2023-03-11 19:00:00,Ajman,82,36
2023-01-18 18:00:00,Ajman,70,34
2021-10-11 03:00:00,Abu Dhabi,43,11
2020-03-02 07:00:00,Sharjah,28,1
2022-05-10 06:00:00,Abu Dhabi,25,37
2020-03-23 14:00:00,Fujairah,29,23
2022-03-09 01:00:00,Abu Dhabi,13,45
2023-03-20 00:00:00,Sharjah,42,13
2022-04-08 15:00:00,Ajman,90,5
2020-04-18 02:00:00,Dubai,99,29
2020-11-25 09:00:00,Dubai,34,1
2021-08-15 18:00:00,Ajman,24,3
2021-11-03 05:00:00,Abu Dhabi,64,23
2020-02-26 09:00:00,Dubai,58,17
2022-05-08 12:00:00,Dubai,62,33
2021-08-31 16:00:00,Fujairah,17,39
2023-05-08 08:00:00,Dubai,49,3
2022-06-29 13:00:00,Ajman,88,41
2022-06-21 22:00:00,Sharjah,94,29
2023-02-20 09:00:00,Fujairah,13,13
2022-01-02 17:00:00,Fujairah,12,31
2022-05-02 16:00:00,Abu Dhabi,56,45
2022-11-20 17:00:00,Ajman,19,44
2020-08-16 14:00:00,Abu Dhabi,63,29
2020-06-02 23:00:00,Dubai,7,44
2021-06-07 16:00:00,Abu Dhabi,25,40
2023-03-04 11:00:00,Fujairah,3,31
2020-06-30 15:00:00,Ajman,72,17
2021-08-18 22:00:00,Sharjah,10,36
2021-08-15 13:00:00,Sharjah,50,3
2021-12-16 07:00:00,Ajman,15,22
2022-05-20 15:00:00,Abu Dhabi,84,29
2020-07-04 21:00:00,Sharjah,53,37
2021-03-17 23:00:00,Abu Dhabi,55,4
2022-06-14 23:00:00,Fujairah,28,22
2022-04-03 17:00:00,Sharjah,42,8
2022-10-12 17:00:00,Abu Dhabi,92,38
2021-01-03 09:00:00,Dubai,97,19
2020-07-07 01:00:00,Ajman,74,43
2022-12-22 07:00:00,Dubai,93,31
2022-06-11 07:00:00,Fujairah,72,49
2020-11-01 01:00:00,Dubai,69,37
2023-04-06 23:00:00,Dubai,41,8
2022-06-25 08:00:00,Fujairah,76,24
2020-12-29 14:00:00,Ajman,87,40
2021-09-27 23:00:00,Dubai,69,43
2020-04-14 07:00:00,Ajman,53,21
2022-04-18 01:00:00,Dubai,75,40
2022-12-20 02:00:00,Sharjah,8,6
2021-04-13 08:00:00,Fujairah,26,21
2022-12-21 15:00:00,Ajman,4,10
2023-01-14 08:00:00,Ajman,35,9
2022-09-01 12:00:00,Sharjah,24,14
